RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
6.850.011-0,Cliente Nuevo 6850011,"Calle Teatinos 5432, Santiago, Chile",2026-12-26,ORD-CL-202612-003565,264427,2026-12-28,Santiago
10.271.268-6,Cliente 10271268,"Avenida Recoleta 9064, Santiago, Chile",2026-12-07,ORD-CL-202612-000816,148027,2026-12-09,Santiago
15.618.442-9,Cliente 15618442,"Avenida Las Condes 1859, Santiago, Chile",2026-12-05,ORD-CL-202612-000604,185847,2026-12-07,Santiago
16.028.172-6,Cliente 16028172,"Gran Avenida José Miguel Carrera 7987, Santiago, Chile",2026-12-01,ORD-CL-202612-000101,168542,2026-12-06,Santiago
14.544.300-5,Cliente Nuevo 14544300,"Calle Morandé 5902, Santiago, Chile",2026-12-01,ORD-CL-202612-000190,170906,2026-12-05,Quinta Normal
5.569.188-3,Cliente 5569188,"Avenida La Florida 2701, Santiago, Chile",2026-12-08,ORD-CL-202612-001003,101513,2026-12-10,Independencia
17.308.796-5,Cliente 17308796,"Avenida Grecia 7261, Santiago, Chile",2026-12-31,ORD-CL-202612-004060,194893,2027-01-04,Santiago
21.219.636-4,Cliente 21219636,"Avenida Pajaritos 3626, Santiago, Chile",2026-12-19,ORD-CL-202612-002504,223731,2026-12-21,Estación Central
16.494.486-0,Cliente Nuevo 16494486,"Calle San Diego 6793, Santiago, Chile",2026-12-24,ORD-CL-202612-003148,202407,2026-12-25,Santiago
7.499.857-0,Cliente Nuevo 7499857,"Calle Santo Domingo 8998, Santiago, Chile",2026-12-03,ORD-CL-202612-000299,137233,2026-12-05,Santiago
17.327.422-1,Cliente Nuevo 17327422,"Avenida Independencia 2203, Santiago, Chile",2026-12-15,ORD-CL-202612-001866,327754,2026-12-18,Peñalolén
22.624.142-8,Cliente 22624142,"Avenida Providencia 7465, Santiago, Chile",2026-12-13,ORD-CL-202612-001698,89644,2026-12-17,Quinta Normal
20.528.123-3,Cliente 20528123,"Avenida Grecia 3746, Santiago, Chile",2026-12-19,ORD-CL-202612-002580,259739,2026-12-22,Peñalolén
9.763.970-0,Cliente 9763970,"Calle Bandera 9916, Santiago, Chile",2026-12-18,ORD-CL-202612-002358,204391,2026-12-20,Peñalolén
12.033.777-7,Cliente Nuevo 12033777,"Calle Santo Domingo 1612, Santiago, Chile",2026-12-07,ORD-CL-202612-000797,160452,2026-12-09,Santiago
12.998.113-8,Cliente 12998113,"Avenida Pajaritos 2544, Santiago, Chile",2026-12-29,ORD-CL-202612-003831,145917,2027-01-02,Las Condes
10.975.161-8,Cliente 10975161,"Avenida Kennedy 9263, Santiago, Chile",2026-12-22,ORD-CL-202612-002853,82804,2026-12-24,La Reina
10.703.244-7,Cliente 10703244,"Avenida Irarrázaval 2767, Santiago, Chile",2026-12-13,ORD-CL-202612-001573,165758,2026-12-17,Vitacura
10.478.164-6,Cliente Nuevo 10478164,"Avenida Recoleta 489, Santiago, Chile",2026-12-15,ORD-CL-202612-002025,154006,2026-12-18,Puente Alto
6.671.946-1,Cliente Nuevo 6671946,"Avenida Tobalaba 6329, Santiago, Chile",2026-12-13,ORD-CL-202612-001637,86511,2026-12-17,San Miguel
20.776.299-3,Cliente Nuevo 20776299,"Avenida Pajaritos 6860, Santiago, Chile",2026-12-08,ORD-CL-202612-001000,134114,2026-12-11,Las Condes
17.917.635-0,Cliente 17917635,"Avenida Apoquindo 6480, Santiago, Chile",2026-12-05,ORD-CL-202612-000605,280984,2026-12-08,Recoleta
8.833.973-4,Cliente Nuevo 8833973,"Avenida Vitacura 4596, Santiago, Chile",2026-12-20,ORD-CL-202612-002688,175293,2026-12-22,Vitacura
15.290.073-0,Cliente 15290073,"Avenida La Florida 4055, Santiago, Chile",2026-12-21,ORD-CL-202612-002817,201071,2026-12-23,Puente Alto
15.460.916-7,Cliente 15460916,"Calle Bandera 7800, Santiago, Chile",2026-12-01,ORD-CL-202612-000023,92650,2026-12-04,Puente Alto
10.370.382-5,Cliente 10370382,"Avenida Vitacura 7462, Santiago, Chile",2026-12-31,ORD-CL-202612-004049,136263,2027-01-01,Vitacura
7.812.953-1,Cliente 7812953,"Avenida Pajaritos 3548, Santiago, Chile",2026-12-24,ORD-CL-202612-003155,217197,2026-12-27,Santiago
20.589.339-7,Cliente 20589339,"Calle Santo Domingo 9749, Santiago, Chile",2026-12-04,ORD-CL-202612-000437,71578,2026-12-07,Santiago
10.234.816-4,Cliente Nuevo 10234816,"Calle Compañía De Jesús 3316, Santiago, Chile",2026-12-24,ORD-CL-202612-003189,185259,2026-12-26,Peñalolén
17.575.935-7,Cliente 17575935,"Calle Bandera 7828, Santiago, Chile",2026-12-31,ORD-CL-202612-004102,280548,2027-01-02,Santiago
6.899.986-8,Cliente Nuevo 6899986,"Avenida Mapocho 1251, Santiago, Chile",2026-12-08,ORD-CL-202612-000897,51837,2026-12-10,La Reina
19.523.392-4,Cliente 19523392,"Avenida Recoleta 978, Santiago, Chile",2026-12-06,ORD-CL-202612-000721,166325,2026-12-08,Independencia
22.906.999-7,Cliente 22906999,"Calle Bandera 6834, Santiago, Chile",2026-12-25,ORD-CL-202612-003294,208573,2026-12-27,La Florida
8.156.680-3,Cliente Nuevo 8156680,"Avenida Las Condes 6476, Santiago, Chile",2026-12-22,ORD-CL-202612-002851,116657,2026-12-26,Peñalolén
14.971.321-1,Cliente Nuevo 14971321,"Avenida Pedro De Valdivia 5930, Santiago, Chile",2026-12-16,ORD-CL-202612-002122,92959,2026-12-19,Puente Alto
19.116.035-0,Cliente 19116035,"Calle Amunátegui 6560, Santiago, Chile",2026-12-15,ORD-CL-202612-001903,69417,2026-12-17,Vitacura
8.206.285-3,Cliente Nuevo 8206285,"Calle San Diego 1311, Santiago, Chile",2026-12-29,ORD-CL-202612-003817,56731,2026-12-31,La Reina
20.952.182-6,Cliente Nuevo 20952182,"Calle Morandé 5183, Santiago, Chile",2026-12-17,ORD-CL-202612-002284,212353,2026-12-21,Las Condes
9.035.343-5,Cliente 9035343,"Calle San Antonio 9169, Santiago, Chile",2026-12-09,ORD-CL-202612-001021,81658,2026-12-11,La Reina
16.513.880-6,Cliente Nuevo 16513880,"Avenida Las Condes 6382, Santiago, Chile",2026-12-05,ORD-CL-202612-000498,87329,2026-12-07,Vitacura
18.049.613-1,Cliente 18049613,"Avenida Santa Rosa 2215, Santiago, Chile",2026-12-15,ORD-CL-202612-001870,66373,2026-12-17,Estación Central
19.869.239-1,Cliente Nuevo 19869239,"Avenida Matta 8387, Santiago, Chile",2026-12-05,ORD-CL-202612-000547,132647,2026-12-06,Providencia
20.307.103-7,Cliente Nuevo 20307103,"Calle San Antonio 1624, Santiago, Chile",2026-12-25,ORD-CL-202612-003283,96920,2026-12-28,Providencia
13.044.024-6,Cliente 13044024,"Calle Estado 8180, Santiago, Chile",2026-12-15,ORD-CL-202612-001904,149796,2026-12-17,Las Condes
5.472.652-1,Cliente 5472652,"Calle Amunátegui 3124, Santiago, Chile",2026-12-21,ORD-CL-202612-002735,115393,2026-12-22,Vitacura
15.706.390-3,Cliente Nuevo 15706390,"Calle Compañía De Jesús 5396, Santiago, Chile",2026-12-29,ORD-CL-202612-003811,207747,2026-12-31,La Florida
11.325.013-7,Cliente Nuevo 11325013,"Avenida Tobalaba 3549, Santiago, Chile",2026-12-17,ORD-CL-202612-002290,106301,2026-12-19,Puente Alto
9.764.075-9,Cliente 9764075,"Avenida Tobalaba 7751, Santiago, Chile",2026-12-19,ORD-CL-202612-002439,74744,2026-12-21,La Reina
9.773.767-8,Cliente 9773767,"Avenida La Florida 7492, Santiago, Chile",2026-12-11,ORD-CL-202612-001300,184909,2026-12-13,Santiago
6.735.029-2,Cliente 6735029,"Gran Avenida José Miguel Carrera 5414, Santiago, Chile",2026-12-30,ORD-CL-202612-003965,261472,2027-01-01,Quinta Normal
21.853.990-0,Cliente 21853990,"Gran Avenida José Miguel Carrera 3229, Santiago, Chile",2026-12-14,ORD-CL-202612-001813,220703,2026-12-16,Las Condes
21.662.568-4,Cliente 21662568,"Avenida Mapocho 5583, Santiago, Chile",2026-12-19,ORD-CL-202612-002510,73340,2026-12-21,Santiago
6.919.530-9,Cliente Nuevo 6919530,"Avenida Pajaritos 2670, Santiago, Chile",2026-12-25,ORD-CL-202612-003339,123867,2026-12-27,Peñalolén
15.902.183-1,Cliente Nuevo 15902183,"Calle Arturo Prat 3692, Santiago, Chile",2026-12-26,ORD-CL-202612-003562,129352,2026-12-29,Estación Central
15.384.499-0,Cliente 15384499,"Calle San Antonio 9427, Santiago, Chile",2026-12-16,ORD-CL-202612-002068,112562,2026-12-18,Puente Alto
11.969.299-2,Cliente Nuevo 11969299,"Avenida Vitacura 4042, Santiago, Chile",2026-12-14,ORD-CL-202612-001748,129322,2026-12-16,Peñalolén
16.554.800-3,Cliente 16554800,"Calle Estado 7420, Santiago, Chile",2026-12-25,ORD-CL-202612-003403,62617,2026-12-28,San Miguel
14.206.042-6,Cliente Nuevo 14206042,"Avenida Providencia 4638, Santiago, Chile",2026-12-26,ORD-CL-202612-003524,316830,2026-12-28,Santiago
22.513.255-8,Cliente 22513255,"Avenida Tobalaba 5396, Santiago, Chile",2026-12-14,ORD-CL-202612-001827,161817,2026-12-16,Vitacura
9.726.119-3,Cliente 9726119,"Calle Arturo Prat 8069, Santiago, Chile",2026-12-06,ORD-CL-202612-000652,98655,2026-12-08,Santiago
7.648.841-2,Cliente Nuevo 7648841,"Avenida Manuel Montt 4025, Santiago, Chile",2026-12-23,ORD-CL-202612-003047,189689,2026-12-24,Santiago
21.805.407-4,Cliente Nuevo 21805407,"Calle Santo Domingo 8500, Santiago, Chile",2026-12-15,ORD-CL-202612-001945,282841,2026-12-18,Puente Alto
12.508.817-7,Cliente 12508817,"Avenida Grecia 5637, Santiago, Chile",2026-12-14,ORD-CL-202612-001844,152619,2026-12-18,Recoleta
14.651.932-3,Cliente Nuevo 14651932,"Avenida Kennedy 1172, Santiago, Chile",2026-12-09,ORD-CL-202612-001062,140117,2026-12-11,Providencia
11.867.941-0,Cliente Nuevo 11867941,"Avenida Matta 6279, Santiago, Chile",2026-12-28,ORD-CL-202612-003768,308537,2026-12-31,Independencia
6.745.477-7,Cliente Nuevo 6745477,"Calle Estado 8755, Santiago, Chile",2026-12-08,ORD-CL-202612-001013,135445,2026-12-09,Peñalolén
22.538.782-2,Cliente Nuevo 22538782,"Avenida Departamental 5058, Santiago, Chile",2026-12-19,ORD-CL-202612-002612,56277,2026-12-22,Providencia
17.657.459-0,Cliente 17657459,"Avenida Macul 5525, Santiago, Chile",2026-12-10,ORD-CL-202612-001136,82579,2026-12-13,La Florida
17.094.471-5,Cliente 17094471,"Avenida Mapocho 4726, Santiago, Chile",2026-12-30,ORD-CL-202612-003982,255377,2027-01-01,Quinta Normal
13.522.601-8,Cliente 13522601,"Calle Huérfanos 9159, Santiago, Chile",2026-12-24,ORD-CL-202612-003186,207440,2026-12-26,Providencia
9.212.915-7,Cliente 9212915,"Avenida Grecia 7352, Santiago, Chile",2026-12-16,ORD-CL-202612-002136,157958,2026-12-20,La Florida
7.656.100-9,Cliente Nuevo 7656100,"Calle San Diego 19, Santiago, Chile",2026-12-15,ORD-CL-202612-001985,254357,2026-12-18,Quinta Normal
12.213.956-6,Cliente Nuevo 12213956,"Calle Bandera 4175, Santiago, Chile",2026-12-19,ORD-CL-202612-002568,121712,2026-12-22,Providencia
18.190.145-8,Cliente Nuevo 18190145,"Avenida Matta 7432, Santiago, Chile",2026-12-08,ORD-CL-202612-000980,240107,2026-12-11,Peñalolén
16.822.988-5,Cliente 16822988,"Calle Teatinos 1540, Santiago, Chile",2026-12-10,ORD-CL-202612-001125,291431,2026-12-13,Providencia
8.933.088-4,Cliente 8933088,"Avenida Santa Rosa 9972, Santiago, Chile",2026-12-14,ORD-CL-202612-001802,317694,2026-12-16,Providencia
18.216.525-2,Cliente 18216525,"Avenida Américo Vespucio 8124, Santiago, Chile",2026-12-03,ORD-CL-202612-000318,41249,2026-12-05,San Miguel
19.414.022-1,Cliente Nuevo 19414022,"Calle Santo Domingo 8278, Santiago, Chile",2026-12-22,ORD-CL-202612-002923,226188,2026-12-25,Santiago
21.785.699-3,Cliente 21785699,"Avenida Apoquindo 4280, Santiago, Chile",2026-12-31,ORD-CL-202612-004098,131914,2027-01-03,Independencia
10.226.639-2,Cliente Nuevo 10226639,"Avenida Vitacura 1395, Santiago, Chile",2026-12-08,ORD-CL-202612-000961,195556,2026-12-10,San Miguel
7.112.518-1,Cliente 7112518,"Avenida Pedro De Valdivia 9956, Santiago, Chile",2026-12-10,ORD-CL-202612-001113,53925,2026-12-12,Estación Central
13.175.038-3,Cliente Nuevo 13175038,"Calle Estado 8042, Santiago, Chile",2026-12-11,ORD-CL-202612-001376,120094,2026-12-15,Recoleta
10.974.518-9,Cliente 10974518,"Calle Teatinos 8575, Santiago, Chile",2026-12-11,ORD-CL-202612-001310,146346,2026-12-13,Santiago
22.912.842-7,Cliente Nuevo 22912842,"Avenida Las Condes 5230, Santiago, Chile",2026-12-17,ORD-CL-202612-002213,266865,2026-12-19,Puente Alto
21.037.736-2,Cliente 21037736,"Calle Compañía De Jesús 1424, Santiago, Chile",2026-12-03,ORD-CL-202612-000331,132743,2026-12-05,Santiago
6.745.477-7,Cliente Nuevo 6745477,"Calle Estado 8755, Santiago, Chile",2026-12-31,ORD-CL-202612-004082,113612,2027-01-03,Peñalolén
12.660.541-2,Cliente 12660541,"Calle Arturo Prat 4097, Santiago, Chile",2026-12-05,ORD-CL-202612-000618,87835,2026-12-07,Santiago
22.691.738-1,Cliente 22691738,"Avenida Independencia 3693, Santiago, Chile",2026-12-08,ORD-CL-202612-000948,125123,2026-12-10,La Florida
12.091.711-6,Cliente Nuevo 12091711,"Avenida Vitacura 6199, Santiago, Chile",2026-12-13,ORD-CL-202612-001569,96681,2026-12-16,Santiago
5.372.998-7,Cliente 5372998,"Avenida Independencia 4412, Santiago, Chile",2026-12-22,ORD-CL-202612-002843,166696,2026-12-24,Quinta Normal
19.012.047-9,Cliente 19012047,"Avenida Kennedy 1678, Santiago, Chile",2026-12-06,ORD-CL-202612-000626,143382,2026-12-08,Providencia
8.789.979-5,Cliente 8789979,"Calle Merced 4786, Santiago, Chile",2026-12-22,ORD-CL-202612-002894,96360,2026-12-26,Providencia
7.553.319-0,Cliente Nuevo 7553319,"Calle Santo Domingo 5422, Santiago, Chile",2026-12-07,ORD-CL-202612-000877,300469,2026-12-09,Lo Prado
12.447.358-7,Cliente Nuevo 12447358,"Avenida Las Condes 7304, Santiago, Chile",2026-12-02,ORD-CL-202612-000264,166622,2026-12-05,Puente Alto
22.130.342-4,Cliente Nuevo 22130342,"Avenida Mapocho 6168, Santiago, Chile",2026-12-13,ORD-CL-202612-001700,241596,2026-12-16,Las Condes
8.049.206-2,Cliente 8049206,"Avenida Manuel Montt 6711, Santiago, Chile",2026-12-13,ORD-CL-202612-001670,233399,2026-12-16,Lo Prado
8.827.735-9,Cliente Nuevo 8827735,"Avenida Pajaritos 4700, Santiago, Chile",2026-12-11,ORD-CL-202612-001356,126696,2026-12-14,Santiago
16.018.272-9,Cliente 16018272,"Calle Monjitas 7075, Santiago, Chile",2026-12-17,ORD-CL-202612-002223,150892,2026-12-19,Vitacura
7.686.618-4,Cliente 7686618,"Calle Catedral 8449, Santiago, Chile",2026-12-15,ORD-CL-202612-001909,243889,2026-12-18,Santiago
5.053.024-2,Cliente 5053024,"Avenida Departamental 1018, Santiago, Chile",2026-12-13,ORD-CL-202612-001704,300765,2026-12-17,Quinta Normal
11.863.822-2,Cliente 11863822,"Avenida Apoquindo 793, Santiago, Chile",2026-12-02,ORD-CL-202612-000256,136619,2026-12-05,Santiago
13.676.688-5,Cliente Nuevo 13676688,"Calle Arturo Prat 1559, Santiago, Chile",2026-12-07,ORD-CL-202612-000848,180646,2026-12-10,Recoleta
8.311.488-1,Cliente 8311488,"Avenida Las Condes 1211, Santiago, Chile",2026-12-14,ORD-CL-202612-001721,151060,2026-12-18,La Florida
16.696.846-0,Cliente 16696846,"Calle Huérfanos 264, Santiago, Chile",2026-12-13,ORD-CL-202612-001596,210489,2026-12-16,Lo Prado
10.772.894-6,Cliente 10772894,"Avenida Pajaritos 1016, Santiago, Chile",2026-12-24,ORD-CL-202612-003154,142001,2026-12-29,San Miguel
21.079.522-3,Cliente 21079522,"Avenida Irarrázaval 2958, Santiago, Chile",2026-12-29,ORD-CL-202612-003816,203010,2026-12-31,Independencia
7.366.327-3,Cliente Nuevo 7366327,"Avenida Apoquindo 2531, Santiago, Chile",2026-12-22,ORD-CL-202612-002849,255532,2026-12-25,Santiago
5.207.312-2,Cliente Nuevo 5207312,"Calle San Diego 2452, Santiago, Chile",2026-12-01,ORD-CL-202612-000081,172749,2026-12-04,Estación Central
12.163.116-7,Cliente Nuevo 12163116,"Calle Bandera 2807, Santiago, Chile",2026-12-23,ORD-CL-202612-003136,142632,2026-12-25,Puente Alto
12.961.260-2,Cliente Nuevo 12961260,"Calle Amunátegui 8408, Santiago, Chile",2026-12-18,ORD-CL-202612-002359,40841,2026-12-21,Santiago
11.195.978-4,Cliente Nuevo 11195978,"Avenida Libertador Bernardo O'Higgins 4420, Santiago, Chile",2026-12-13,ORD-CL-202612-001559,201190,2026-12-15,Peñalolén
8.288.925-9,Cliente 8288925,"Calle Amunátegui 8931, Santiago, Chile",2026-12-15,ORD-CL-202612-001954,184879,2026-12-17,Estación Central
22.476.617-7,Cliente Nuevo 22476617,"Calle Teatinos 6266, Santiago, Chile",2026-12-01,ORD-CL-202612-000025,255160,2026-12-03,Providencia
10.419.414-1,Cliente Nuevo 10419414,"Avenida Providencia 1261, Santiago, Chile",2026-12-12,ORD-CL-202612-001441,44058,2026-12-15,La Florida
19.558.787-9,Cliente 19558787,"Avenida Tobalaba 4682, Santiago, Chile",2026-12-10,ORD-CL-202612-001224,192975,2026-12-12,La Florida
16.489.088-4,Cliente 16489088,"Avenida Macul 8544, Santiago, Chile",2026-12-29,ORD-CL-202612-003859,155777,2026-12-31,Peñalolén
6.120.194-4,Cliente 6120194,"Calle San Antonio 5135, Santiago, Chile",2026-12-13,ORD-CL-202612-001598,143536,2026-12-14,San Miguel
21.079.522-3,Cliente 21079522,"Avenida Irarrázaval 2958, Santiago, Chile",2026-12-31,ORD-CL-202612-004122,79764,2027-01-02,Independencia
19.856.952-4,Cliente 19856952,"Avenida Departamental 2287, Santiago, Chile",2026-12-16,ORD-CL-202612-002205,133832,2026-12-18,La Florida
10.070.774-1,Cliente Nuevo 10070774,"Avenida Independencia 822, Santiago, Chile",2026-12-23,ORD-CL-202612-003062,165245,2026-12-25,Estación Central
12.210.986-5,Cliente 12210986,"Avenida Providencia 5225, Santiago, Chile",2026-12-23,ORD-CL-202612-003010,119687,2026-12-26,Las Condes
5.766.588-6,Cliente Nuevo 5766588,"Avenida Santa Rosa 9461, Santiago, Chile",2026-12-17,ORD-CL-202612-002237,127204,2026-12-20,Santiago
12.601.567-6,Cliente 12601567,"Avenida Manuel Montt 8763, Santiago, Chile",2026-12-27,ORD-CL-202612-003648,148359,2026-12-28,Peñalolén
5.879.412-3,Cliente Nuevo 5879412,"Calle Estado 300, Santiago, Chile",2026-12-19,ORD-CL-202612-002471,159468,2026-12-22,Santiago
14.092.820-9,Cliente Nuevo 14092820,"Avenida Américo Vespucio 5192, Santiago, Chile",2026-12-08,ORD-CL-202612-000904,177274,2026-12-11,Vitacura
14.595.198-5,Cliente Nuevo 14595198,"Avenida Irarrázaval 2601, Santiago, Chile",2026-12-15,ORD-CL-202612-002000,96823,2026-12-17,La Florida
19.524.568-0,Cliente 19524568,"Calle Catedral 8542, Santiago, Chile",2026-12-31,ORD-CL-202612-004083,121903,2027-01-03,Santiago
9.227.283-1,Cliente Nuevo 9227283,"Calle Santo Domingo 1221, Santiago, Chile",2026-12-10,ORD-CL-202612-001118,137261,2026-12-13,Vitacura
9.484.819-4,Cliente Nuevo 9484819,"Calle Estado 1758, Santiago, Chile",2026-12-14,ORD-CL-202612-001786,170223,2026-12-18,San Miguel
22.285.617-9,Cliente Nuevo 22285617,"Calle Amunátegui 6557, Santiago, Chile",2026-12-29,ORD-CL-202612-003854,82487,2027-01-01,Independencia
6.466.103-7,Cliente 6466103,"Calle San Antonio 7911, Santiago, Chile",2026-12-01,ORD-CL-202612-000119,212531,2026-12-03,Santiago
15.983.093-8,Cliente 15983093,"Calle Compañía De Jesús 8561, Santiago, Chile",2026-12-13,ORD-CL-202612-001593,207531,2026-12-14,Providencia
18.961.378-1,Cliente 18961378,"Avenida Pedro De Valdivia 2479, Santiago, Chile",2026-12-11,ORD-CL-202612-001377,204555,2026-12-13,Las Condes
20.307.103-7,Cliente Nuevo 20307103,"Calle San Antonio 1624, Santiago, Chile",2026-12-21,ORD-CL-202612-002740,91630,2026-12-25,Providencia
15.517.700-9,Cliente Nuevo 15517700,"Calle Huérfanos 2940, Santiago, Chile",2026-12-21,ORD-CL-202612-002782,244507,2026-12-23,Santiago
5.903.103-7,Cliente Nuevo 5903103,"Avenida Manuel Montt 7191, Santiago, Chile",2026-12-24,ORD-CL-202612-003270,100934,2026-12-26,Santiago
9.979.417-9,Cliente 9979417,"Avenida Pajaritos 4330, Santiago, Chile",2026-12-13,ORD-CL-202612-001657,100412,2026-12-16,Santiago
8.890.593-4,Cliente 8890593,"Avenida Mapocho 1166, Santiago, Chile",2026-12-22,ORD-CL-202612-002967,81511,2026-12-25,Peñalolén
16.018.272-9,Cliente 16018272,"Calle Monjitas 7075, Santiago, Chile",2026-12-30,ORD-CL-202612-003975,156689,2027-01-03,Vitacura
6.732.448-5,Cliente 6732448,"Avenida Américo Vespucio 8714, Santiago, Chile",2026-12-15,ORD-CL-202612-001915,225130,2026-12-17,Providencia
11.565.193-6,Cliente Nuevo 11565193,"Avenida Américo Vespucio 7510, Santiago, Chile",2026-12-27,ORD-CL-202612-003673,142410,2026-12-30,Las Condes
10.796.031-2,Cliente 10796031,"Avenida Pajaritos 9591, Santiago, Chile",2026-12-19,ORD-CL-202612-002549,209423,2026-12-21,Santiago
15.954.383-7,Cliente Nuevo 15954383,"Calle San Diego 1219, Santiago, Chile",2026-12-31,ORD-CL-202612-004121,73899,2027-01-03,Independencia
5.802.113-4,Cliente Nuevo 5802113,"Avenida Las Condes 599, Santiago, Chile",2026-12-01,ORD-CL-202612-000111,260585,2026-12-03,San Miguel
8.741.036-6,Cliente Nuevo 8741036,"Calle Monjitas 7214, Santiago, Chile",2026-12-13,ORD-CL-202612-001614,147092,2026-12-16,Quinta Normal
20.911.185-1,Cliente 20911185,"Avenida Recoleta 9615, Santiago, Chile",2026-12-19,ORD-CL-202612-002425,132568,2026-12-22,Vitacura
22.706.642-3,Cliente 22706642,"Gran Avenida José Miguel Carrera 9888, Santiago, Chile",2026-12-17,ORD-CL-202612-002312,163659,2026-12-20,Santiago
13.269.727-3,Cliente 13269727,"Calle Bandera 8232, Santiago, Chile",2026-12-20,ORD-CL-202612-002716,172449,2026-12-22,Santiago
20.827.561-3,Cliente 20827561,"Avenida Macul 2508, Santiago, Chile",2026-12-01,ORD-CL-202612-000112,156946,2026-12-03,La Reina
18.429.770-6,Cliente 18429770,"Calle Huérfanos 8536, Santiago, Chile",2026-12-03,ORD-CL-202612-000344,47412,2026-12-05,Puente Alto
10.767.619-3,Cliente 10767619,"Avenida Américo Vespucio 506, Santiago, Chile",2026-12-20,ORD-CL-202612-002633,209808,2026-12-23,San Miguel
12.168.044-7,Cliente Nuevo 12168044,"Calle Bandera 7508, Santiago, Chile",2026-12-14,ORD-CL-202612-001756,101242,2026-12-15,Las Condes
22.445.445-9,Cliente 22445445,"Avenida Kennedy 7707, Santiago, Chile",2026-12-05,ORD-CL-202612-000556,227036,2026-12-09,Providencia
16.887.774-4,Cliente 16887774,"Calle Estado 4661, Santiago, Chile",2026-12-15,ORD-CL-202612-001892,277519,2026-12-17,Puente Alto
15.444.723-9,Cliente Nuevo 15444723,"Avenida Libertador Bernardo O'Higgins 4124, Santiago, Chile",2026-12-06,ORD-CL-202612-000745,122259,2026-12-08,Providencia
9.680.586-0,Cliente 9680586,"Calle Huérfanos 8101, Santiago, Chile",2026-12-26,ORD-CL-202612-003450,206806,2026-12-29,San Miguel
15.621.877-1,Cliente Nuevo 15621877,"Calle Monjitas 9802, Santiago, Chile",2026-12-09,ORD-CL-202612-001066,114477,2026-12-11,Santiago
12.172.627-6,Cliente Nuevo 12172627,"Calle San Diego 9161, Santiago, Chile",2026-12-26,ORD-CL-202612-003532,140754,2026-12-28,Recoleta
14.115.596-9,Cliente 14115596,"Calle Merced 8350, Santiago, Chile",2026-12-11,ORD-CL-202612-001341,273645,2026-12-14,Vitacura
9.159.574-0,Cliente 9159574,"Gran Avenida José Miguel Carrera 6581, Santiago, Chile",2026-12-07,ORD-CL-202612-000867,57510,2026-12-09,Las Condes
10.213.922-7,Cliente Nuevo 10213922,"Calle Bandera 3131, Santiago, Chile",2026-12-15,ORD-CL-202612-001863,127239,2026-12-18,Estación Central
9.727.696-0,Cliente Nuevo 9727696,"Avenida Pajaritos 2452, Santiago, Chile",2026-12-31,ORD-CL-202612-004117,72764,2027-01-04,La Florida
16.353.195-1,Cliente Nuevo 16353195,"Avenida Pajaritos 2107, Santiago, Chile",2026-12-11,ORD-CL-202612-001383,51043,2026-12-13,Providencia
13.867.485-8,Cliente Nuevo 13867485,"Calle Morandé 4830, Santiago, Chile",2026-12-23,ORD-CL-202612-003118,259637,2026-12-26,Vitacura
17.835.620-8,Cliente 17835620,"Avenida Apoquindo 6999, Santiago, Chile",2026-12-25,ORD-CL-202612-003329,132798,2026-12-28,Puente Alto
15.732.866-7,Cliente 15732866,"Calle Santo Domingo 7736, Santiago, Chile",2026-12-10,ORD-CL-202612-001140,171313,2026-12-12,Santiago
21.841.892-1,Cliente 21841892,"Avenida Kennedy 9846, Santiago, Chile",2026-12-23,ORD-CL-202612-003081,110794,2026-12-26,La Reina
7.117.233-1,Cliente 7117233,"Avenida Las Condes 5070, Santiago, Chile",2026-12-14,ORD-CL-202612-001727,97268,2026-12-17,Santiago
5.161.351-9,Cliente 5161351,"Calle Arturo Prat 5460, Santiago, Chile",2026-12-09,ORD-CL-202612-001034,96764,2026-12-11,Peñalolén
5.376.142-9,Cliente 5376142,"Avenida Departamental 5645, Santiago, Chile",2026-12-28,ORD-CL-202612-003789,132538,2026-12-30,Providencia
9.969.180-0,Cliente Nuevo 9969180,"Calle San Diego 6271, Santiago, Chile",2026-12-15,ORD-CL-202612-001927,222721,2026-12-17,La Reina
14.319.883-1,Cliente 14319883,"Avenida Matta 5936, Santiago, Chile",2026-12-30,ORD-CL-202612-004004,122730,2027-01-03,Puente Alto
12.666.103-1,Cliente Nuevo 12666103,"Avenida Departamental 129, Santiago, Chile",2026-12-23,ORD-CL-202612-003069,189871,2026-12-26,La Reina
7.937.753-5,Cliente Nuevo 7937753,"Calle Bandera 6021, Santiago, Chile",2026-12-31,ORD-CL-202612-004014,267009,2027-01-03,Quinta Normal
9.245.633-5,Cliente Nuevo 9245633,"Avenida Irarrázaval 8877, Santiago, Chile",2026-12-02,ORD-CL-202612-000214,270079,2026-12-04,Peñalolén
6.606.107-5,Cliente Nuevo 6606107,"Avenida Providencia 3544, Santiago, Chile",2026-12-12,ORD-CL-202612-001434,88373,2026-12-14,Puente Alto
13.905.591-0,Cliente Nuevo 13905591,"Avenida Irarrázaval 7578, Santiago, Chile",2026-12-08,ORD-CL-202612-000919,155004,2026-12-10,Providencia
20.589.339-7,Cliente 20589339,"Calle Santo Domingo 9749, Santiago, Chile",2026-12-20,ORD-CL-202612-002663,131074,2026-12-23,Santiago
