RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
7.453.887-1,Cliente Nuevo 7453887,"Avenida Macul 6581, Santiago, Chile",2026-12-19,ORD-CL-202612-002436,34204,2026-12-21,Providencia
5.395.655-0,Cliente 5395655,"Avenida Providencia 4623, Santiago, Chile",2026-12-19,ORD-CL-202612-002437,216786,2026-12-23,Puente Alto
18.290.624-1,Cliente Nuevo 18290624,"Avenida Santa Rosa 3936, Santiago, Chile",2026-12-19,ORD-CL-202612-002438,94481,2026-12-21,Providencia
9.764.075-9,Cliente 9764075,"Avenida Tobalaba 7751, Santiago, Chile",2026-12-19,ORD-CL-202612-002439,74744,2026-12-21,La Reina
8.897.012-2,Cliente Nuevo 8897012,"Avenida Mapocho 5746, Santiago, Chile",2026-12-19,ORD-CL-202612-002440,132500,2026-12-22,Vitacura
16.111.501-1,Cliente Nuevo 16111501,"Avenida Mapocho 2352, Santiago, Chile",2026-12-19,ORD-CL-202612-002441,118849,2026-12-21,Recoleta
6.435.456-8,Cliente 6435456,"Avenida Macul 6737, Santiago, Chile",2026-12-19,ORD-CL-202612-002442,280731,2026-12-21,Recoleta
8.288.925-9,Cliente 8288925,"Calle Amunátegui 8931, Santiago, Chile",2026-12-19,ORD-CL-202612-002443,111010,2026-12-21,Estación Central
22.327.426-5,Cliente Nuevo 22327426,"Avenida Pajaritos 9448, Santiago, Chile",2026-12-19,ORD-CL-202612-002444,87596,2026-12-23,Independencia
19.773.132-3,Cliente Nuevo 19773132,"Avenida Apoquindo 3229, Santiago, Chile",2026-12-19,ORD-CL-202612-002445,223895,2026-12-21,La Florida
19.592.642-3,Cliente 19592642,"Avenida Departamental 8859, Santiago, Chile",2026-12-19,ORD-CL-202612-002446,249493,2026-12-22,Santiago
20.908.311-4,Cliente Nuevo 20908311,"Calle Compañía De Jesús 1826, Santiago, Chile",2026-12-19,ORD-CL-202612-002447,245412,2026-12-21,Recoleta
22.949.052-6,Cliente 22949052,"Avenida Kennedy 9275, Santiago, Chile",2026-12-19,ORD-CL-202612-002448,169504,2026-12-22,Estación Central
7.883.601-6,Cliente Nuevo 7883601,"Calle Arturo Prat 92, Santiago, Chile",2026-12-19,ORD-CL-202612-002449,184038,2026-12-22,Independencia
18.508.916-4,Cliente 18508916,"Calle Morandé 700, Santiago, Chile",2026-12-19,ORD-CL-202612-002450,240789,2026-12-23,Estación Central
13.071.916-4,Cliente 13071916,"Calle Catedral 999, Santiago, Chile",2026-12-19,ORD-CL-202612-002451,215037,2026-12-21,Vitacura
7.453.887-1,Cliente Nuevo 7453887,"Avenida Macul 6581, Santiago, Chile",2026-12-19,ORD-CL-202612-002452,137952,2026-12-21,Providencia
17.221.306-3,Cliente Nuevo 17221306,"Avenida Libertador Bernardo O'Higgins 4401, Santiago, Chile",2026-12-19,ORD-CL-202612-002453,104524,2026-12-22,La Reina
11.666.079-1,Cliente Nuevo 11666079,"Calle Arturo Prat 5720, Santiago, Chile",2026-12-19,ORD-CL-202612-002454,130186,2026-12-23,Lo Prado
6.503.405-6,Cliente Nuevo 6503405,"Avenida Mapocho 7833, Santiago, Chile",2026-12-19,ORD-CL-202612-002455,175491,2026-12-22,Vitacura
10.813.137-3,Cliente Nuevo 10813137,"Avenida Santa Rosa 6309, Santiago, Chile",2026-12-19,ORD-CL-202612-002456,142641,2026-12-22,Santiago
14.544.300-5,Cliente Nuevo 14544300,"Calle Morandé 5902, Santiago, Chile",2026-12-19,ORD-CL-202612-002457,229189,2026-12-21,Quinta Normal
13.006.020-8,Cliente 13006020,"Calle Huérfanos 6157, Santiago, Chile",2026-12-19,ORD-CL-202612-002458,177786,2026-12-21,Las Condes
5.903.103-7,Cliente Nuevo 5903103,"Avenida Manuel Montt 7191, Santiago, Chile",2026-12-19,ORD-CL-202612-002459,183771,2026-12-23,Santiago
21.269.458-3,Cliente 21269458,"Calle Amunátegui 1984, Santiago, Chile",2026-12-19,ORD-CL-202612-002460,181625,2026-12-21,Peñalolén
7.387.245-8,Cliente Nuevo 7387245,"Calle Estado 9063, Santiago, Chile",2026-12-19,ORD-CL-202612-002461,216011,2026-12-22,La Florida
19.186.596-9,Cliente 19186596,"Avenida Vitacura 4797, Santiago, Chile",2026-12-19,ORD-CL-202612-002462,229717,2026-12-21,Vitacura
6.495.658-2,Cliente 6495658,"Avenida Tobalaba 9986, Santiago, Chile",2026-12-19,ORD-CL-202612-002463,184270,2026-12-22,Las Condes
6.403.372-6,Cliente Nuevo 6403372,"Calle San Antonio 9791, Santiago, Chile",2026-12-19,ORD-CL-202612-002464,116486,2026-12-23,Quinta Normal
20.298.589-1,Cliente Nuevo 20298589,"Avenida Vicuña Mackenna 5834, Santiago, Chile",2026-12-19,ORD-CL-202612-002465,43031,2026-12-23,Estación Central
22.547.461-3,Cliente 22547461,"Avenida Irarrázaval 5222, Santiago, Chile",2026-12-19,ORD-CL-202612-002466,130221,2026-12-22,Vitacura
15.998.202-2,Cliente Nuevo 15998202,"Calle Monjitas 6010, Santiago, Chile",2026-12-19,ORD-CL-202612-002467,250058,2026-12-21,Puente Alto
21.628.171-6,Cliente 21628171,"Calle Estado 5679, Santiago, Chile",2026-12-19,ORD-CL-202612-002468,312081,2026-12-20,Las Condes
22.332.126-5,Cliente 22332126,"Avenida Apoquindo 1400, Santiago, Chile",2026-12-19,ORD-CL-202612-002469,256388,2026-12-21,Providencia
9.554.867-4,Cliente 9554867,"Avenida Tobalaba 5752, Santiago, Chile",2026-12-19,ORD-CL-202612-002470,115144,2026-12-22,Santiago
5.879.412-3,Cliente Nuevo 5879412,"Calle Estado 300, Santiago, Chile",2026-12-19,ORD-CL-202612-002471,159468,2026-12-22,Santiago
21.853.990-0,Cliente 21853990,"Gran Avenida José Miguel Carrera 3229, Santiago, Chile",2026-12-19,ORD-CL-202612-002472,207572,2026-12-22,Las Condes
9.070.055-1,Cliente 9070055,"Avenida Vicuña Mackenna 3035, Santiago, Chile",2026-12-19,ORD-CL-202612-002473,166076,2026-12-22,Lo Prado
9.301.089-0,Cliente Nuevo 9301089,"Avenida Recoleta 4217, Santiago, Chile",2026-12-19,ORD-CL-202612-002474,232677,2026-12-21,La Reina
15.512.435-0,Cliente 15512435,"Calle Merced 5050, Santiago, Chile",2026-12-19,ORD-CL-202612-002475,40020,2026-12-22,Puente Alto
5.889.029-3,Cliente 5889029,"Calle Santo Domingo 8242, Santiago, Chile",2026-12-19,ORD-CL-202612-002476,258887,2026-12-22,La Reina
5.387.240-5,Cliente 5387240,"Calle Amunátegui 6655, Santiago, Chile",2026-12-19,ORD-CL-202612-002477,82985,2026-12-23,Santiago
15.251.296-7,Cliente 15251296,"Avenida Providencia 4309, Santiago, Chile",2026-12-19,ORD-CL-202612-002478,148599,2026-12-21,Santiago
22.661.602-5,Cliente Nuevo 22661602,"Avenida Departamental 4341, Santiago, Chile",2026-12-19,ORD-CL-202612-002479,278404,2026-12-21,San Miguel
21.628.171-6,Cliente 21628171,"Calle Estado 5679, Santiago, Chile",2026-12-19,ORD-CL-202612-002480,98631,2026-12-21,Las Condes
14.907.881-1,Cliente Nuevo 14907881,"Calle San Diego 5190, Santiago, Chile",2026-12-19,ORD-CL-202612-002481,146027,2026-12-22,Peñalolén
7.836.410-2,Cliente 7836410,"Avenida Irarrázaval 3179, Santiago, Chile",2026-12-19,ORD-CL-202612-002482,253999,2026-12-22,Estación Central
20.043.687-1,Cliente 20043687,"Avenida Santa Rosa 2768, Santiago, Chile",2026-12-19,ORD-CL-202612-002483,160349,2026-12-21,Santiago
14.533.846-0,Cliente 14533846,"Calle Compañía De Jesús 7738, Santiago, Chile",2026-12-19,ORD-CL-202612-002484,114589,2026-12-22,Peñalolén
14.745.864-9,Cliente 14745864,"Avenida Vicuña Mackenna 2820, Santiago, Chile",2026-12-19,ORD-CL-202612-002485,171383,2026-12-21,Estación Central
8.272.479-9,Cliente Nuevo 8272479,"Avenida La Florida 4465, Santiago, Chile",2026-12-19,ORD-CL-202612-002486,71505,2026-12-21,Las Condes
8.005.663-1,Cliente Nuevo 8005663,"Avenida Pajaritos 7032, Santiago, Chile",2026-12-19,ORD-CL-202612-002487,170751,2026-12-21,La Reina
21.475.685-2,Cliente 21475685,"Avenida Providencia 3090, Santiago, Chile",2026-12-19,ORD-CL-202612-002488,113259,2026-12-21,Santiago
21.446.876-0,Cliente 21446876,"Avenida La Florida 3809, Santiago, Chile",2026-12-19,ORD-CL-202612-002489,127645,2026-12-21,Las Condes
14.283.601-1,Cliente Nuevo 14283601,"Avenida Vicuña Mackenna 1789, Santiago, Chile",2026-12-19,ORD-CL-202612-002490,68219,2026-12-21,Santiago
15.460.916-7,Cliente 15460916,"Calle Bandera 7800, Santiago, Chile",2026-12-19,ORD-CL-202612-002491,140457,2026-12-23,Puente Alto
7.280.291-2,Cliente 7280291,"Avenida Mapocho 3282, Santiago, Chile",2026-12-19,ORD-CL-202612-002492,201951,2026-12-21,Vitacura
16.589.779-7,Cliente Nuevo 16589779,"Avenida Apoquindo 1918, Santiago, Chile",2026-12-19,ORD-CL-202612-002493,126297,2026-12-21,Independencia
17.683.890-0,Cliente 17683890,"Calle Arturo Prat 2198, Santiago, Chile",2026-12-19,ORD-CL-202612-002494,121369,2026-12-21,Santiago
14.907.881-1,Cliente Nuevo 14907881,"Calle San Diego 5190, Santiago, Chile",2026-12-19,ORD-CL-202612-002495,86214,2026-12-22,Peñalolén
7.753.558-0,Cliente 7753558,"Avenida Matta 6085, Santiago, Chile",2026-12-19,ORD-CL-202612-002496,295802,2026-12-23,Santiago
11.451.401-3,Cliente Nuevo 11451401,"Avenida Pedro De Valdivia 4352, Santiago, Chile",2026-12-19,ORD-CL-202612-002497,92762,2026-12-21,Santiago
10.572.548-1,Cliente Nuevo 10572548,"Avenida Pajaritos 5937, Santiago, Chile",2026-12-19,ORD-CL-202612-002498,136081,2026-12-21,Quinta Normal
15.861.894-2,Cliente 15861894,"Avenida Vitacura 4145, Santiago, Chile",2026-12-19,ORD-CL-202612-002499,180770,2026-12-22,Puente Alto
5.770.009-3,Cliente Nuevo 5770009,"Gran Avenida José Miguel Carrera 152, Santiago, Chile",2026-12-19,ORD-CL-202612-002500,139817,2026-12-21,Lo Prado
18.791.494-6,Cliente 18791494,"Avenida Irarrázaval 7154, Santiago, Chile",2026-12-19,ORD-CL-202612-002501,136046,2026-12-23,La Reina
13.417.536-5,Cliente Nuevo 13417536,"Avenida Pajaritos 2819, Santiago, Chile",2026-12-19,ORD-CL-202612-002502,114212,2026-12-21,Santiago
10.793.214-1,Cliente 10793214,"Calle Huérfanos 7037, Santiago, Chile",2026-12-19,ORD-CL-202612-002503,127985,2026-12-21,Santiago
21.219.636-4,Cliente 21219636,"Avenida Pajaritos 3626, Santiago, Chile",2026-12-19,ORD-CL-202612-002504,223731,2026-12-21,Estación Central
8.206.007-5,Cliente 8206007,"Calle San Diego 9620, Santiago, Chile",2026-12-19,ORD-CL-202612-002505,220845,2026-12-21,Peñalolén
14.417.563-0,Cliente 14417563,"Gran Avenida José Miguel Carrera 2906, Santiago, Chile",2026-12-19,ORD-CL-202612-002506,226748,2026-12-22,Santiago
5.149.195-4,Cliente 5149195,"Avenida Santa Rosa 5626, Santiago, Chile",2026-12-19,ORD-CL-202612-002507,152257,2026-12-21,San Miguel
13.168.967-9,Cliente Nuevo 13168967,"Avenida Recoleta 6597, Santiago, Chile",2026-12-19,ORD-CL-202612-002508,217950,2026-12-23,La Reina
12.021.434-2,Cliente 12021434,"Avenida Matta 5146, Santiago, Chile",2026-12-19,ORD-CL-202612-002509,243818,2026-12-23,Santiago
21.662.568-4,Cliente 21662568,"Avenida Mapocho 5583, Santiago, Chile",2026-12-19,ORD-CL-202612-002510,73340,2026-12-21,Santiago
22.149.970-6,Cliente Nuevo 22149970,"Calle Compañía De Jesús 7303, Santiago, Chile",2026-12-19,ORD-CL-202612-002511,79507,2026-12-23,Independencia
21.338.685-2,Cliente 21338685,"Avenida Irarrázaval 9906, Santiago, Chile",2026-12-19,ORD-CL-202612-002512,152566,2026-12-22,Estación Central
11.226.105-9,Cliente Nuevo 11226105,"Calle Arturo Prat 7269, Santiago, Chile",2026-12-19,ORD-CL-202612-002513,191679,2026-12-22,Independencia
22.917.529-5,Cliente Nuevo 22917529,"Avenida Pedro De Valdivia 5776, Santiago, Chile",2026-12-19,ORD-CL-202612-002514,93935,2026-12-21,La Florida
18.497.593-7,Cliente Nuevo 18497593,"Avenida Pajaritos 2909, Santiago, Chile",2026-12-19,ORD-CL-202612-002515,59990,2026-12-21,Santiago
10.070.774-1,Cliente Nuevo 10070774,"Avenida Independencia 822, Santiago, Chile",2026-12-19,ORD-CL-202612-002516,169270,2026-12-23,Estación Central
11.824.078-2,Cliente 11824078,"Avenida Matta 9009, Santiago, Chile",2026-12-19,ORD-CL-202612-002517,151612,2026-12-22,Vitacura
9.227.638-2,Cliente Nuevo 9227638,"Calle Morandé 6785, Santiago, Chile",2026-12-19,ORD-CL-202612-002518,111878,2026-12-21,Quinta Normal
10.648.727-7,Cliente 10648727,"Avenida Santa Rosa 9134, Santiago, Chile",2026-12-19,ORD-CL-202612-002519,164603,2026-12-21,Recoleta
8.815.449-0,Cliente 8815449,"Avenida Irarrázaval 3007, Santiago, Chile",2026-12-19,ORD-CL-202612-002520,149799,2026-12-21,La Florida
22.759.622-2,Cliente 22759622,"Avenida Matta 5603, Santiago, Chile",2026-12-19,ORD-CL-202612-002521,167901,2026-12-21,La Reina
8.049.206-2,Cliente 8049206,"Avenida Manuel Montt 6711, Santiago, Chile",2026-12-19,ORD-CL-202612-002522,206456,2026-12-21,Lo Prado
22.290.680-4,Cliente Nuevo 22290680,"Calle Estado 6774, Santiago, Chile",2026-12-19,ORD-CL-202612-002523,231424,2026-12-21,Santiago
5.878.888-2,Cliente Nuevo 5878888,"Avenida Independencia 6848, Santiago, Chile",2026-12-19,ORD-CL-202612-002524,216448,2026-12-21,La Reina
18.468.439-0,Cliente Nuevo 18468439,"Avenida Apoquindo 3481, Santiago, Chile",2026-12-19,ORD-CL-202612-002525,124129,2026-12-23,Santiago
20.325.827-9,Cliente 20325827,"Avenida Santa Rosa 7174, Santiago, Chile",2026-12-19,ORD-CL-202612-002526,253364,2026-12-22,Providencia
9.165.449-2,Cliente Nuevo 9165449,"Calle Monjitas 5755, Santiago, Chile",2026-12-19,ORD-CL-202612-002527,164211,2026-12-22,Santiago
11.547.340-3,Cliente 11547340,"Avenida La Florida 9375, Santiago, Chile",2026-12-19,ORD-CL-202612-002528,95920,2026-12-22,La Reina
22.972.209-3,Cliente 22972209,"Avenida Vitacura 8663, Santiago, Chile",2026-12-19,ORD-CL-202612-002529,159050,2026-12-23,La Reina
13.522.601-8,Cliente 13522601,"Calle Huérfanos 9159, Santiago, Chile",2026-12-19,ORD-CL-202612-002530,177663,2026-12-20,Providencia
14.352.652-9,Cliente Nuevo 14352652,"Avenida Manuel Montt 4866, Santiago, Chile",2026-12-19,ORD-CL-202612-002531,158551,2026-12-23,Santiago
12.153.457-7,Cliente 12153457,"Avenida Kennedy 9416, Santiago, Chile",2026-12-19,ORD-CL-202612-002532,133228,2026-12-21,Las Condes
22.602.617-4,Cliente 22602617,"Avenida Pedro De Valdivia 3595, Santiago, Chile",2026-12-19,ORD-CL-202612-002533,136926,2026-12-21,Peñalolén
20.754.517-6,Cliente Nuevo 20754517,"Calle Compañía De Jesús 2778, Santiago, Chile",2026-12-19,ORD-CL-202612-002534,155439,2026-12-21,La Reina
11.378.733-4,Cliente Nuevo 11378733,"Avenida Libertador Bernardo O'Higgins 7072, Santiago, Chile",2026-12-19,ORD-CL-202612-002535,144277,2026-12-22,La Reina
22.837.047-9,Cliente Nuevo 22837047,"Avenida Tobalaba 4569, Santiago, Chile",2026-12-19,ORD-CL-202612-002536,215464,2026-12-22,Recoleta
20.940.087-2,Cliente Nuevo 20940087,"Avenida Pajaritos 5193, Santiago, Chile",2026-12-19,ORD-CL-202612-002537,47861,2026-12-23,Santiago
11.758.091-5,Cliente Nuevo 11758091,"Avenida Tobalaba 8391, Santiago, Chile",2026-12-19,ORD-CL-202612-002538,112883,2026-12-21,La Florida
11.550.995-6,Cliente 11550995,"Avenida Santa Rosa 838, Santiago, Chile",2026-12-19,ORD-CL-202612-002539,130576,2026-12-21,Independencia
22.537.714-9,Cliente 22537714,"Calle Amunátegui 8339, Santiago, Chile",2026-12-19,ORD-CL-202612-002540,70957,2026-12-23,Puente Alto
17.271.579-6,Cliente 17271579,"Calle Amunátegui 3570, Santiago, Chile",2026-12-19,ORD-CL-202612-002541,203204,2026-12-21,Lo Prado
17.263.988-0,Cliente Nuevo 17263988,"Calle Compañía De Jesús 4880, Santiago, Chile",2026-12-19,ORD-CL-202612-002542,187833,2026-12-21,Recoleta
21.430.599-5,Cliente 21430599,"Calle Teatinos 813, Santiago, Chile",2026-12-19,ORD-CL-202612-002543,141631,2026-12-23,La Florida
5.518.697-7,Cliente Nuevo 5518697,"Avenida Vitacura 9543, Santiago, Chile",2026-12-19,ORD-CL-202612-002544,144009,2026-12-21,Peñalolén
20.952.007-0,Cliente Nuevo 20952007,"Avenida Macul 7997, Santiago, Chile",2026-12-19,ORD-CL-202612-002545,175705,2026-12-23,Independencia
12.193.567-5,Cliente 12193567,"Avenida Independencia 9295, Santiago, Chile",2026-12-19,ORD-CL-202612-002546,151251,2026-12-23,Lo Prado
14.763.688-3,Cliente Nuevo 14763688,"Gran Avenida José Miguel Carrera 5636, Santiago, Chile",2026-12-19,ORD-CL-202612-002547,213293,2026-12-21,La Reina
16.111.501-1,Cliente Nuevo 16111501,"Avenida Mapocho 2352, Santiago, Chile",2026-12-19,ORD-CL-202612-002548,76442,2026-12-22,Recoleta
10.796.031-2,Cliente 10796031,"Avenida Pajaritos 9591, Santiago, Chile",2026-12-19,ORD-CL-202612-002549,209423,2026-12-21,Santiago
16.394.992-7,Cliente Nuevo 16394992,"Avenida Américo Vespucio 9118, Santiago, Chile",2026-12-19,ORD-CL-202612-002550,158843,2026-12-22,Santiago
21.259.045-6,Cliente 21259045,"Avenida Pajaritos 7853, Santiago, Chile",2026-12-19,ORD-CL-202612-002551,198037,2026-12-22,Peñalolén
14.328.942-1,Cliente Nuevo 14328942,"Avenida Independencia 2430, Santiago, Chile",2026-12-19,ORD-CL-202612-002552,114794,2026-12-21,La Reina
11.258.120-3,Cliente Nuevo 11258120,"Avenida Tobalaba 3105, Santiago, Chile",2026-12-19,ORD-CL-202612-002553,158012,2026-12-21,San Miguel
9.556.000-8,Cliente Nuevo 9556000,"Avenida Grecia 8481, Santiago, Chile",2026-12-19,ORD-CL-202612-002554,89349,2026-12-22,Estación Central
20.827.561-3,Cliente 20827561,"Avenida Macul 2508, Santiago, Chile",2026-12-19,ORD-CL-202612-002555,103599,2026-12-20,La Reina
5.824.263-2,Cliente 5824263,"Calle Compañía De Jesús 9462, Santiago, Chile",2026-12-19,ORD-CL-202612-002556,247630,2026-12-21,Lo Prado
19.479.592-8,Cliente Nuevo 19479592,"Calle Morandé 1311, Santiago, Chile",2026-12-19,ORD-CL-202612-002557,176024,2026-12-23,Puente Alto
8.409.181-1,Cliente Nuevo 8409181,"Avenida Irarrázaval 5147, Santiago, Chile",2026-12-19,ORD-CL-202612-002558,75019,2026-12-22,Quinta Normal
20.081.472-2,Cliente Nuevo 20081472,"Avenida Mapocho 4504, Santiago, Chile",2026-12-19,ORD-CL-202612-002559,63016,2026-12-20,La Reina
6.473.155-6,Cliente 6473155,"Avenida Matta 306, Santiago, Chile",2026-12-19,ORD-CL-202612-002560,126438,2026-12-21,Lo Prado
15.020.480-2,Cliente 15020480,"Avenida Santa Rosa 5687, Santiago, Chile",2026-12-19,ORD-CL-202612-002561,146739,2026-12-21,Independencia
15.880.306-9,Cliente 15880306,"Avenida Vicuña Mackenna 6625, Santiago, Chile",2026-12-19,ORD-CL-202612-002562,254203,2026-12-23,Estación Central
8.903.235-0,Cliente 8903235,"Avenida Santa Rosa 373, Santiago, Chile",2026-12-19,ORD-CL-202612-002563,68539,2026-12-21,Independencia
20.486.869-7,Cliente Nuevo 20486869,"Avenida Matta 1017, Santiago, Chile",2026-12-19,ORD-CL-202612-002564,105997,2026-12-21,Santiago
5.518.697-7,Cliente Nuevo 5518697,"Avenida Vitacura 9543, Santiago, Chile",2026-12-19,ORD-CL-202612-002565,120935,2026-12-22,Peñalolén
14.634.770-7,Cliente Nuevo 14634770,"Avenida Pajaritos 8593, Santiago, Chile",2026-12-19,ORD-CL-202612-002566,124221,2026-12-23,Quinta Normal
11.928.104-3,Cliente 11928104,"Calle Catedral 8025, Santiago, Chile",2026-12-19,ORD-CL-202612-002567,63920,2026-12-22,La Reina
12.213.956-6,Cliente Nuevo 12213956,"Calle Bandera 4175, Santiago, Chile",2026-12-19,ORD-CL-202612-002568,121712,2026-12-22,Providencia
21.891.734-5,Cliente Nuevo 21891734,"Avenida Pajaritos 933, Santiago, Chile",2026-12-19,ORD-CL-202612-002569,189311,2026-12-21,Vitacura
17.215.182-1,Cliente 17215182,"Calle Santo Domingo 9933, Santiago, Chile",2026-12-19,ORD-CL-202612-002570,114081,2026-12-22,San Miguel
22.570.788-8,Cliente 22570788,"Calle Morandé 2222, Santiago, Chile",2026-12-19,ORD-CL-202612-002571,80961,2026-12-22,Vitacura
9.052.678-7,Cliente Nuevo 9052678,"Avenida Departamental 5839, Santiago, Chile",2026-12-19,ORD-CL-202612-002572,78586,2026-12-22,Lo Prado
22.185.035-5,Cliente 22185035,"Calle San Antonio 4824, Santiago, Chile",2026-12-19,ORD-CL-202612-002573,237098,2026-12-21,Santiago
20.453.110-8,Cliente 20453110,"Avenida Américo Vespucio 4961, Santiago, Chile",2026-12-19,ORD-CL-202612-002574,83506,2026-12-23,La Florida
19.937.000-8,Cliente 19937000,"Calle Monjitas 879, Santiago, Chile",2026-12-19,ORD-CL-202612-002575,126125,2026-12-21,Recoleta
12.822.533-8,Cliente Nuevo 12822533,"Calle Teatinos 3296, Santiago, Chile",2026-12-19,ORD-CL-202612-002576,68446,2026-12-23,Peñalolén
20.103.614-3,Cliente Nuevo 20103614,"Calle Teatinos 1184, Santiago, Chile",2026-12-19,ORD-CL-202612-002577,252087,2026-12-23,San Miguel
8.210.131-4,Cliente 8210131,"Calle Monjitas 2837, Santiago, Chile",2026-12-19,ORD-CL-202612-002578,63586,2026-12-21,Santiago
8.409.181-1,Cliente Nuevo 8409181,"Avenida Irarrázaval 5147, Santiago, Chile",2026-12-19,ORD-CL-202612-002579,154492,2026-12-21,Quinta Normal
20.528.123-3,Cliente 20528123,"Avenida Grecia 3746, Santiago, Chile",2026-12-19,ORD-CL-202612-002580,259739,2026-12-22,Peñalolén
8.508.000-3,Cliente 8508000,"Avenida Las Condes 3917, Santiago, Chile",2026-12-19,ORD-CL-202612-002581,97288,2026-12-21,Puente Alto
17.694.169-5,Cliente Nuevo 17694169,"Avenida La Florida 9127, Santiago, Chile",2026-12-19,ORD-CL-202612-002582,256217,2026-12-21,Santiago
7.744.061-4,Cliente Nuevo 7744061,"Avenida Departamental 8493, Santiago, Chile",2026-12-19,ORD-CL-202612-002583,255988,2026-12-21,Estación Central
6.425.990-5,Cliente 6425990,"Avenida Tobalaba 5074, Santiago, Chile",2026-12-19,ORD-CL-202612-002584,205579,2026-12-21,Peñalolén
21.783.451-3,Cliente 21783451,"Calle Morandé 7161, Santiago, Chile",2026-12-19,ORD-CL-202612-002585,132919,2026-12-21,Recoleta
17.620.980-6,Cliente Nuevo 17620980,"Avenida Departamental 2987, Santiago, Chile",2026-12-19,ORD-CL-202612-002586,169105,2026-12-21,Vitacura
15.054.489-7,Cliente Nuevo 15054489,"Avenida Mapocho 244, Santiago, Chile",2026-12-19,ORD-CL-202612-002587,210519,2026-12-21,Estación Central
7.280.464-0,Cliente 7280464,"Calle San Antonio 7123, Santiago, Chile",2026-12-19,ORD-CL-202612-002588,136188,2026-12-21,La Florida
17.978.490-4,Cliente 17978490,"Avenida Kennedy 6477, Santiago, Chile",2026-12-19,ORD-CL-202612-002589,153533,2026-12-22,Santiago
21.177.638-5,Cliente 21177638,"Avenida Pajaritos 1039, Santiago, Chile",2026-12-19,ORD-CL-202612-002590,166398,2026-12-21,La Florida
13.676.688-5,Cliente Nuevo 13676688,"Calle Arturo Prat 1559, Santiago, Chile",2026-12-19,ORD-CL-202612-002591,143488,2026-12-20,Recoleta
8.739.314-1,Cliente 8739314,"Avenida Matta 1939, Santiago, Chile",2026-12-19,ORD-CL-202612-002592,65546,2026-12-22,La Florida
22.547.461-3,Cliente 22547461,"Avenida Irarrázaval 5222, Santiago, Chile",2026-12-19,ORD-CL-202612-002593,140774,2026-12-20,Vitacura
10.525.166-2,Cliente Nuevo 10525166,"Calle Monjitas 5154, Santiago, Chile",2026-12-19,ORD-CL-202612-002594,81214,2026-12-21,Recoleta
11.669.766-7,Cliente Nuevo 11669766,"Avenida Kennedy 5651, Santiago, Chile",2026-12-19,ORD-CL-202612-002595,204586,2026-12-22,Independencia
5.992.398-0,Cliente Nuevo 5992398,"Avenida Tobalaba 135, Santiago, Chile",2026-12-19,ORD-CL-202612-002596,213653,2026-12-21,Peñalolén
14.120.638-2,Cliente Nuevo 14120638,"Avenida Providencia 9354, Santiago, Chile",2026-12-19,ORD-CL-202612-002597,105321,2026-12-21,Lo Prado
20.499.691-9,Cliente 20499691,"Avenida Manuel Montt 4307, Santiago, Chile",2026-12-19,ORD-CL-202612-002598,210158,2026-12-22,San Miguel
16.240.089-1,Cliente Nuevo 16240089,"Calle Monjitas 3007, Santiago, Chile",2026-12-19,ORD-CL-202612-002599,201585,2026-12-23,Estación Central
14.799.664-5,Cliente 14799664,"Avenida Américo Vespucio 118, Santiago, Chile",2026-12-19,ORD-CL-202612-002600,161826,2026-12-20,Independencia
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-19,ORD-CL-202612-002601,61796,2026-12-22,Santiago
17.393.201-5,Cliente 17393201,"Calle Catedral 7006, Santiago, Chile",2026-12-19,ORD-CL-202612-002602,185361,2026-12-23,San Miguel
14.246.267-3,Cliente Nuevo 14246267,"Avenida Libertador Bernardo O'Higgins 1306, Santiago, Chile",2026-12-19,ORD-CL-202612-002603,132619,2026-12-21,Vitacura
13.559.624-9,Cliente 13559624,"Calle Estado 6390, Santiago, Chile",2026-12-19,ORD-CL-202612-002604,135414,2026-12-22,Santiago
10.572.548-1,Cliente Nuevo 10572548,"Avenida Pajaritos 5937, Santiago, Chile",2026-12-19,ORD-CL-202612-002605,181971,2026-12-21,Quinta Normal
18.007.218-7,Cliente Nuevo 18007218,"Avenida La Florida 5134, Santiago, Chile",2026-12-19,ORD-CL-202612-002606,224423,2026-12-21,La Reina
9.211.735-9,Cliente Nuevo 9211735,"Avenida Las Condes 9679, Santiago, Chile",2026-12-19,ORD-CL-202612-002607,250707,2026-12-21,Las Condes
20.592.043-8,Cliente Nuevo 20592043,"Avenida Independencia 8658, Santiago, Chile",2026-12-19,ORD-CL-202612-002608,66347,2026-12-21,San Miguel
12.088.641-7,Cliente Nuevo 12088641,"Avenida Vitacura 8761, Santiago, Chile",2026-12-19,ORD-CL-202612-002609,95834,2026-12-22,Vitacura
16.557.205-7,Cliente 16557205,"Calle Arturo Prat 4440, Santiago, Chile",2026-12-19,ORD-CL-202612-002610,182983,2026-12-21,San Miguel
8.331.891-5,Cliente Nuevo 8331891,"Avenida Grecia 8650, Santiago, Chile",2026-12-19,ORD-CL-202612-002611,141884,2026-12-21,Independencia
22.538.782-2,Cliente Nuevo 22538782,"Avenida Departamental 5058, Santiago, Chile",2026-12-19,ORD-CL-202612-002612,56277,2026-12-22,Providencia
